,600909.SS,511010.SS,000786.SZ,601166.SS,510330.SS,000002.SZ,000300.SS.I,600660.SS,000001.SS.I,000651.SZ,01988.HK,601229.SS,000333.SZ,601668.SS,000338.SZ,600016.SS,03968.HK,200869.SZ,399001.SZ.I,600031.SS,01157.HK,002839.SZ,000157.SZ,900905.SS,02039.HK,600690.SS
,华安证券,国债ETF,北新建材,兴业银行,华夏300,万科Ａ,沪深300,福耀玻璃,上证指数,格力电器,民生银行,上海银行,美的集团,中国建筑,潍柴动力,民生银行,招商银行,张裕Ｂ,深证成指,三一重工,中联重科,张家港行,中联重科,老凤祥Ｂ,中集集团,青岛海尔
2015-03-03,,106.359,24.91,13.89,3.52,12.2,3507.9,14.47,3263.05,39.81,8.231611,,30.34,6.22,26.27,9.0,15.498277,26.5,11526.22,8.39,4.337965,,6.17,3.292,14.29072,20.1
2015-03-04,,106.435,25.55,13.81,3.544,12.22,3530.82,14.88,3279.53,40.6,8.131337,,30.8,6.17,26.53,8.96,15.214229,26.51,11655.08,8.39,4.302769,,6.27,3.291,13.96766,20.3
2015-03-05,,106.256,24.78,13.46,3.508,11.9,3496.34,14.77,3248.48,39.3,8.031062,,29.7,6.06,26.07,8.75,15.036702,26.72,11566.39,8.3,4.241175,,6.25,3.3,14.005666,19.83
2015-03-06,,106.222,24.38,13.53,3.497,11.94,3478.52,14.46,3241.19,38.59,8.076640,,29.42,6.05,25.99,8.76,15.107713,26.55,11392.4,8.34,4.276372,,6.22,3.294,14.138692,19.36
2015-03-07,,106.222,24.38,13.53,3.497,11.94,3478.52,14.46,3241.19,38.59,8.076640,,29.42,6.05,25.99,8.76,15.107713,26.55,11392.4,8.34,4.276372,,6.22,3.294,14.138692,19.36
2015-03-08,,106.222,24.38,13.53,3.497,11.94,3478.52,14.46,3241.19,38.59,8.076640,,29.42,6.05,25.99,8.76,15.107713,26.55,11392.4,8.34,4.276372,,6.22,3.294,14.138692,19.36
2015-03-09,,105.875,25.81,14.71,3.559,12.22,3537.75,14.77,3302.41,39.23,8.231611,,29.98,6.11,26.33,9.22,15.391759,26.7,11533.23,8.49,4.276372,,6.28,3.28,13.872642,19.68
2015-03-10,,105.747,26.13,14.25,3.538,12.02,3520.61,14.73,3286.07,38.83,8.067525,,29.81,6.03,26.23,9.0,15.178724,26.7,11556.65,8.41,4.232376,,6.26,3.27,13.815631,20.03
2015-03-11,,106.3,25.85,14.57,3.548,11.93,3524.65,14.71,3290.9,39.43,8.067525,,30.97,6.06,26.3,9.03,15.107713,26.99,11525.09,8.38,4.170782,,6.22,3.295,13.454560999999998,22.03
2015-03-12,,106.303,25.9,15.97,3.606,12.22,3592.84,14.94,3349.32,39.53,8.204263,,30.68,6.21,26.97,9.38,15.587039,27.3,11635.59,8.41,4.232376,,6.25,3.35,13.416554999999999,22.34
2015-03-13,,106.217,25.9,16.49,3.63,12.23,3617.66,14.94,3372.91,39.92,8.359233,,31.0,6.25,26.84,9.33,16.208393,27.53,11713.61,8.54,4.223577,,6.3,3.417,13.473566,22.8
2015-03-14,,106.217,25.9,16.49,3.63,12.23,3617.66,14.94,3372.91,39.92,8.359233,,31.0,6.25,26.84,9.33,16.208393,27.53,11713.61,8.54,4.223577,,6.3,3.417,13.473566,22.8
2015-03-15,,106.217,25.9,16.49,3.63,12.23,3617.66,14.94,3372.91,39.92,8.359233,,31.0,6.25,26.84,9.33,16.208393,27.53,11713.61,8.54,4.223577,,6.3,3.417,13.473566,22.8
2015-03-16,,106.215,28.49,17.06,3.727,12.49,3705.67,15.02,3449.3,41.01,8.441275,,31.5,6.32,27.39,9.39,16.297157,27.64,12017.77,8.67,4.223577,,6.4,3.431,13.492569,23.22
2015-03-17,,106.278,29.9,17.05,3.768,12.63,3757.12,15.08,3502.85,41.05,8.432159,,31.47,6.49,28.65,9.44,16.226147,27.6,12169.52,8.99,4.320367,,6.59,3.398,13.739614999999999,23.31
2015-03-18,,106.254,29.53,17.12,3.872,13.14,3846.05,15.73,3577.3,42.02,8.523317,,31.99,6.56,28.76,9.63,16.421427,27.22,12496.24,9.1,4.425957,,6.68,3.468,14.024671,23.9
2015-03-19,,106.256,29.7,17.15,3.85,12.87,3839.74,15.63,3582.27,42.72,8.678288,,32.0,6.82,28.35,9.51,16.634460,26.92,12429.11,9.29,4.505149,,6.76,3.506,14.062676999999999,23.18
2015-03-20,,106.273,30.15,17.05,3.907,13.14,3892.57,15.54,3617.32,42.29,8.687403,,31.51,6.72,28.51,9.63,16.616707,26.65,12544.45,9.2,4.408359,,6.7,3.5,14.29072,22.99
2015-03-21,,106.273,30.15,17.05,3.907,13.14,3892.57,15.54,3617.32,42.29,8.687403,,31.51,6.72,28.51,9.63,16.616707,26.65,12544.45,9.2,4.408359,,6.7,3.5,14.29072,22.99
2015-03-22,,106.273,30.15,17.05,3.907,13.14,3892.57,15.54,3617.32,42.29,8.687403,,31.51,6.72,28.51,9.63,16.616707,26.65,12544.45,9.2,4.408359,,6.7,3.5,14.29072,22.99
2015-03-23,,106.343,32.3,17.63,3.985,13.36,3972.06,15.66,3687.73,42.77,8.623592,,32.21,6.94,29.03,9.76,16.687719,26.81,12780.32,9.34,4.425957,,6.8,3.48,14.518764000000001,23.29
2015-03-24,,106.342,31.8,17.3,3.976,13.05,3973.05,16.23,3691.41,42.18,8.423044,,32.09,6.8,28.42,9.67,16.261650,26.72,12801.2,9.17,4.355564,,6.7,3.472,14.594778,23.99
2015-03-25,,106.352,31.83,16.72,3.954,12.78,3940.41,16.82,3660.73,41.81,8.322769,,31.54,6.82,30.05,9.43,16.243896,27.11,12757.09,9.16,4.302769,,6.8,3.47,15.240901999999998,24.53
2015-03-26,,106.323,32.11,17.03,3.961,12.95,3950.0,16.66,3682.09,41.83,8.249843,,31.54,7.01,30.4,9.46,16.226147,27.72,12712.98,9.54,4.276372,,6.9,3.557,15.240901999999998,23.59
2015-03-27,,106.24,31.77,17.0,3.99,13.35,3971.697,17.37,3691.096,43.1,8.341001,,31.54,7.22,30.44,9.51,16.350414,27.36,12874.425,9.44,4.249974,,6.87,3.549,15.240901999999998,23.76
2015-03-28,,106.24,31.77,17.0,3.99,13.35,3971.697,17.37,3691.096,43.1,8.341001,,31.54,7.22,30.44,9.51,16.350414,27.36,12874.425,9.44,4.249974,,6.87,3.549,15.240901999999998,23.76
2015-03-29,,106.24,31.77,17.0,3.99,13.35,3971.697,17.37,3691.096,43.1,8.341001,,31.54,7.22,30.44,9.51,16.350414,27.36,12874.425,9.44,4.249974,,6.87,3.549,15.240901999999998,23.76
2015-03-30,,105.738,32.42,18.5,4.118,14.24,4088.18,17.44,3786.57,44.4,8.650940,,31.54,7.94,32.2,9.79,16.847496,27.9,13193.32,10.38,4.672332,,7.56,3.553,15.506951999999998,24.48
2015-03-31,,105.046,31.75,18.36,4.066,13.82,4051.2,16.73,3747.9,43.78,8.632709,,32.95,7.67,31.28,9.7,16.811993,27.66,13160.66,10.13,4.707529,,7.32,3.446,16.039053,25.84
2015-04-01,,105.419,32.05,18.39,4.137,13.72,4123.9,16.75,3810.29,44.7,8.650940,,34.18,7.69,31.85,9.76,17.113791,28.0,13394.72,10.24,4.813118,,7.46,3.437,16.058058,26.02
2015-04-02,,105.62,32.33,18.12,4.136,13.59,4124.78,16.82,3825.78,44.33,8.860605,,34.24,7.52,31.8,9.67,17.504353,28.08,13426.1,10.15,4.927506,,7.4,3.425,16.343113,27.79
2015-04-03,,105.499,34.0,18.65,4.201,13.45,4170.54,16.77,3863.93,43.99,8.860605,,33.88,7.53,32.24,9.72,17.504353,28.13,13494.64,10.11,4.927506,,7.47,3.425,16.343113,27.68
2015-04-04,,105.499,34.0,18.65,4.201,13.45,4170.54,16.77,3863.93,43.99,8.860605,,33.88,7.53,32.24,9.72,17.504353,28.13,13494.64,10.11,4.927506,,7.47,3.425,16.343113,27.68
2015-04-05,,105.499,34.0,18.65,4.201,13.45,4170.54,16.77,3863.93,43.99,8.860605,,33.88,7.53,32.24,9.72,17.504353,28.13,13494.64,10.11,4.927506,,7.47,3.425,16.343113,27.68
2015-04-06,,105.499,34.0,18.65,4.201,13.45,4170.54,16.77,3863.93,43.99,8.860605,,33.88,7.53,32.24,9.72,17.504353,28.13,13494.64,10.11,4.927506,,7.47,3.425,16.343113,27.68
2015-04-07,,105.424,36.22,19.79,4.27,13.72,4260.04,16.91,3961.38,44.37,8.860605,,34.15,7.6,33.09,9.94,17.504353,29.05,13768.73,10.42,4.927506,,7.73,3.425,16.343113,27.37
2015-04-08,,105.255,35.3,20.47,4.298,13.82,4295.8,16.99,3994.81,45.11,9.088501,,33.91,7.8,32.88,10.12,17.504353,31.09,13841.72,10.46,5.429057,,7.75,3.425,18.148457,26.72
2015-04-09,,105.329,37.59,19.83,4.267,14.64,4262.14,16.53,3957.53,44.0,9.480481,,32.88,7.53,32.36,10.05,17.504353,32.15,13796.73,10.06,5.640235,,7.47,3.56,18.547532999999998,26.05
2015-04-10,,105.387,37.59,20.39,4.381,14.32,4344.42,16.82,4034.31,44.86,9.717493,,33.52,7.58,32.91,10.28,17.504353,35.37,14013.33,10.13,5.596240,,7.53,3.916,21.379072,27.29
2015-04-11,,105.387,37.59,20.39,4.381,14.32,4344.42,16.82,4034.31,44.86,9.717493,,33.52,7.58,32.91,10.28,17.504353,35.37,14013.33,10.13,5.596240,,7.53,3.916,21.379072,27.29
2015-04-12,,105.387,37.59,20.39,4.381,14.32,4344.42,16.82,4034.31,44.86,9.717493,,33.52,7.58,32.91,10.28,17.504353,35.37,14013.33,10.13,5.596240,,7.53,3.916,21.379072,27.29
2015-04-13,,105.466,37.59,20.69,4.436,14.37,4421.07,17.11,4121.71,44.93,10.082128,,33.0,7.72,35.0,10.44,21.836061,38.28,14149.5,10.54,5.763423,,7.7,4.308,21.854162,26.97
2015-04-14,,105.643,37.59,20.17,4.455,14.12,4438.18,18.15,4135.56,43.98,9.735725,,33.21,7.96,34.77,10.27,20.504593,35.03,14042.46,10.67,5.473052,,7.86,4.5,20.048819,26.45
2015-04-15,,105.612,37.59,20.05,4.418,13.9,4380.51,16.11,4084.16,42.94,10.118591,,32.03,8.28,33.22,10.56,20.815269,34.39,13646.61,10.27,4.883511,,7.48,4.493,20.191343,25.93
2015-04-16,,106.297,37.59,20.54,4.574,14.3,4513.55,16.22,4194.82,45.12,10.191518,,33.4,8.36,33.51,10.99,21.569765,36.14,13967.8,10.57,5.041895,,7.57,4.623,20.42889,26.81
2015-04-17,,106.313,37.59,20.56,4.616,14.67,4596.14,16.16,4287.3,46.95,10.063896,,35.78,9.03,34.57,10.93,20.859650,36.18,14149.34,11.38,5.147484,,7.99,4.624,21.426579999999998,27.44
2015-04-18,,106.313,37.59,20.56,4.616,14.67,4596.14,16.16,4287.3,46.95,10.063896,,35.78,9.03,34.57,10.93,20.859650,36.18,14149.34,11.38,5.147484,,7.99,4.624,21.426579999999998,27.44
2015-04-19,,106.313,37.59,20.56,4.616,14.67,4596.14,16.16,4287.3,46.95,10.063896,,35.78,9.03,34.57,10.93,20.859650,36.18,14149.34,11.38,5.147484,,7.99,4.624,21.426579999999998,27.44
2015-04-20,,106.66,37.59,19.46,4.535,14.21,4521.92,15.47,4217.08,45.81,9.644567,,35.1,9.85,33.65,10.45,20.149534,36.0,13871.6,11.65,4.927506,,8.11,4.596,20.143836999999998,26.5
2015-04-21,,106.717,37.59,19.75,4.616,14.48,4619.16,15.98,4293.62,49.18,10.246213,,37.0,9.29,34.53,10.73,21.347853,37.0,14439.0,11.55,4.997899,,8.16,4.96,20.42889,28.75
2015-04-22,,106.942,37.59,20.7,4.748,14.88,4739.81,16.62,4398.49,49.88,10.100359,,37.01,9.54,35.16,10.87,21.658529,37.7,14749.13,11.66,5.129886,,8.31,5.066,22.756834,28.97
2015-04-23,,106.837,37.59,20.15,4.757,14.76,4740.89,16.48,4414.51,49.04,10.100359,,36.53,9.4,34.58,10.69,21.037180,36.99,14743.22,11.55,5.024297,,8.27,5.101,22.424271,28.32
2015-04-24,,106.65,37.59,19.34,4.737,14.42,4702.64,16.2,4393.69,48.48,10.136824,,36.2,9.34,33.63,10.43,21.303474,36.22,14598.7,11.24,4.927506,,8.06,5.328,21.379072,27.69
2015-04-25,,106.65,37.59,19.34,4.737,14.42,4702.64,16.2,4393.69,48.48,10.136824,,36.2,9.34,33.63,10.43,21.303474,36.22,14598.7,11.24,4.927506,,8.06,5.328,21.379072,27.69
2015-04-26,,106.65,37.59,19.34,4.737,14.42,4702.64,16.2,4393.69,48.48,10.136824,,36.2,9.34,33.63,10.43,21.303474,36.22,14598.7,11.24,4.927506,,8.06,5.328,21.379072,27.69
2015-04-27,,106.94,37.59,19.63,4.826,14.7,4807.59,16.18,4527.4,51.26,10.501457,,36.58,10.08,34.06,10.66,21.214708,35.86,14809.42,11.49,5.094690,,8.33,5.46,21.379072,27.97
2015-04-28,,107.059,37.59,19.93,4.774,14.19,4741.86,15.74,4476.21,56.39,10.501457,,37.37,10.31,32.71,10.9,21.347853,33.7,14707.25,10.66,5.138685,,7.99,5.849,20.951488,27.57
2015-04-29,,107.099,37.59,19.76,4.795,14.24,4774.33,15.88,4476.62,57.71,10.556152,,37.45,9.91,32.14,10.73,21.214708,34.3,14871.95,10.45,5.024297,,8.0,6.045,20.333872,27.78
2015-04-30,,107.23,37.59,19.41,4.779,14.6,4749.89,15.64,4441.65,57.0,10.373834,,36.97,10.9,31.51,10.62,20.815269,35.8,14818.64,10.38,4.760323,,7.86,6.291,19.906292,27.11
2015-05-01,,107.23,37.59,19.41,4.779,14.6,4749.89,15.64,4441.65,57.0,10.373834,,36.97,10.9,31.51,10.62,20.815269,35.8,14818.64,10.38,4.760323,,7.86,6.291,19.906292,27.11
2015-05-02,,107.23,37.59,19.41,4.779,14.6,4749.89,15.64,4441.65,57.0,10.373834,,36.97,10.9,31.51,10.62,20.815269,35.8,14818.64,10.38,4.760323,,7.86,6.291,19.906292,27.11
2015-05-03,,107.23,37.59,19.41,4.779,14.6,4749.89,15.64,4441.65,57.0,10.373834,,36.97,10.9,31.51,10.62,20.815269,35.8,14818.64,10.38,4.760323,,7.86,6.291,19.906292,27.11
2015-05-04,,106.912,37.59,19.12,4.809,14.55,4787.74,15.83,4480.46,56.5,10.392067,,36.08,11.99,31.78,10.83,20.682121,36.8,14860.53,10.73,4.830716,,7.98,6.105,19.431202,26.88
2015-05-05,,106.868,37.59,18.09,4.65,13.77,4596.84,15.53,4298.71,53.25,10.082128,,34.09,10.8,30.04,10.6,19.972004,36.7,14233.1,10.12,4.663533,,7.43,5.795,18.509523,25.69
2015-05-06,,106.455,37.59,18.07,4.581,13.56,4553.33,15.24,4229.27,52.0,10.027433,,34.13,10.48,29.62,10.83,19.572565,37.0,14136.17,9.82,4.496350,,7.18,5.734,18.034433,25.59
2015-05-07,,106.658,37.59,18.08,4.502,13.61,4470.09,15.32,4112.21,52.78,9.826883,,34.88,9.43,30.2,10.75,19.572565,37.27,14114.73,9.53,4.461153,,7.08,5.455,17.388310999999998,25.74
2015-05-08,,107.029,37.59,18.12,4.57,13.8,4558.4,15.55,4205.92,53.17,10.100359,,35.2,9.77,30.35,10.61,20.282681,38.25,14481.25,9.9,4.654734,,7.26,5.542,18.262476,26.55
2015-05-09,,107.029,37.59,18.12,4.57,13.8,4558.4,15.55,4205.92,53.17,10.100359,,35.2,9.77,30.35,10.61,20.282681,38.25,14481.25,9.9,4.654734,,7.26,5.542,18.262476,26.55
2015-05-10,,107.029,37.59,18.12,4.57,13.8,4558.4,15.55,4205.92,53.17,10.100359,,35.2,9.77,30.35,10.61,20.282681,38.25,14481.25,9.9,4.654734,,7.26,5.542,18.262476,26.55
2015-05-11,,107.198,37.59,18.69,4.701,14.07,4690.53,15.85,4333.58,55.0,10.319140,,35.65,10.06,31.14,10.62,20.371445,38.32,14944.88,10.21,4.698729,,7.6,5.822,18.775574,26.98
2015-05-12,,107.18,37.59,18.8,4.772,13.92,4747.42,15.8,4401.22,54.31,null,,35.46,10.34,31.01,10.6,20.282681,38.26,15066.29,10.18,null,,7.58,6.02,18.338491,26.72
2015-05-13,,107.132,37.59,18.37,4.733,14.7,4718.44,16.25,4375.76,54.17,10.191518,,35.9,9.95,31.04,10.41,19.794477,39.31,15173.09,10.15,4.698729,,7.67,5.896,17.825394,27.06
2015-05-14,,107.357,37.59,18.05,4.713,14.59,4700.78,16.01,4378.31,53.28,9.972737,,35.41,9.76,30.53,10.49,19.528183,38.7,15024.47,9.98,4.645935,,7.53,5.811,18.528528,26.81
2015-05-15,,107.372,37.59,17.9,4.631,14.16,4617.47,15.55,4308.69,52.04,10.100359,,34.2,9.51,29.63,10.18,20.105152,37.8,14694.95,10.14,4.575542,,7.52,6.047,18.832584,25.9
2015-05-16,,107.372,37.59,17.9,4.631,14.16,4617.47,15.55,4308.69,52.04,10.100359,,34.2,9.51,29.63,10.18,20.105152,37.8,14694.95,10.14,4.575542,,7.52,6.047,18.832584,25.9
2015-05-17,,107.372,37.59,17.9,4.631,14.16,4617.47,15.55,4308.69,52.04,10.100359,,34.2,9.51,29.63,10.18,20.105152,37.8,14694.95,10.14,4.575542,,7.52,6.047,18.832584,25.9
2015-05-18,,107.4,37.59,17.75,4.6,13.84,4575.14,15.34,4283.49,51.1,9.845116,,33.21,9.22,29.68,9.97,19.838858,38.4,14672.63,10.16,4.628337,,7.42,5.936,20.238851999999998,25.83
2015-05-19,,107.193,37.59,18.57,4.79,14.16,4731.22,15.91,4417.55,53.59,10.155055,,34.83,9.68,31.11,10.27,20.105152,38.0,15127.38,10.74,4.883511,,7.71,6.089,20.618927,26.81
2015-05-20,,107.085,37.59,18.6,4.781,14.05,4754.92,15.91,4446.29,54.09,10.118591,,35.84,9.65,31.24,10.34,20.682121,37.8,15337.08,10.64,5.059493,,7.69,6.091,20.381382000000002,27.58
2015-05-21,,106.946,37.59,18.64,4.888,14.15,4840.98,16.18,4529.42,58.38,9.918043,,38.1,9.66,31.89,10.38,20.415829,36.46,15872.53,11.7,5.068293,,8.1,6.083,20.333872,29.16
2015-05-22,,107.04,37.59,19.54,4.992,14.49,4951.33,16.54,4657.6,58.72,10.155055,,38.12,10.29,32.69,10.63,20.948416,36.0,16045.8,12.08,5.103489,,8.11,5.969,20.143836999999998,29.98
2015-05-23,,107.04,37.59,19.54,4.992,14.49,4951.33,16.54,4657.6,58.72,10.155055,,38.12,10.29,32.69,10.63,20.948416,36.0,16045.8,12.08,5.103489,,8.11,5.969,20.143836999999998,29.98
2015-05-24,,107.04,37.59,19.54,4.992,14.49,4951.33,16.54,4657.6,58.72,10.155055,,38.12,10.29,32.69,10.63,20.948416,36.0,16045.8,12.08,5.103489,,8.11,5.969,20.143836999999998,29.98
2015-05-25,,107.035,37.59,20.16,5.158,15.02,5099.5,16.82,4813.8,60.02,10.155055,,38.58,10.79,33.29,10.78,20.948416,37.2,16351.06,12.08,5.103489,,8.33,6.04,20.143836999999998,29.98
2015-05-26,,107.014,37.59,20.08,5.224,15.77,5198.92,17.04,4910.9,61.42,10.392067,,40.58,10.87,33.54,10.79,21.924826,37.05,16903.47,12.85,5.332266,,8.47,6.082,20.571417,31.43
2015-05-27,,106.906,37.59,19.18,5.215,15.4,5181.43,17.9,4941.71,59.43,10.246213,,39.63,10.44,32.88,10.69,22.191116,36.82,16963.52,12.83,5.253074,,8.72,6.008,20.808964000000003,30.97
2015-05-28,,106.929,37.59,18.04,4.9,14.35,4834.01,16.37,4620.27,57.89,9.881580,,36.84,9.56,31.08,10.05,21.347853,35.96,15912.95,12.91,5.209078,,8.65,5.724,21.046507000000002,29.1
2015-05-29,,106.311,37.59,17.99,4.864,14.35,4840.83,16.43,4611.74,62.21,9.735725,,37.0,9.31,30.8,10.02,20.948416,36.2,16100.45,13.02,5.244275,,8.93,5.712,21.094017,29.35
2015-05-30,,106.311,37.59,17.99,4.864,14.35,4840.83,16.43,4611.74,62.21,9.735725,,37.0,9.31,30.8,10.02,20.948416,36.2,16100.45,13.02,5.244275,,8.93,5.712,21.094017,29.35
2015-05-31,,106.311,37.59,17.99,4.864,14.35,4840.83,16.43,4611.74,62.21,9.735725,,37.0,9.31,30.8,10.02,20.948416,36.2,16100.45,13.02,5.244275,,8.93,5.712,21.094017,29.35
2015-06-01,,105.8,37.59,18.71,5.139,14.88,5076.18,17.25,4828.74,65.05,9.772189,,38.4,9.76,32.21,10.4,21.791676,36.92,16917.53,13.57,5.244275,,8.93,5.892,22.234232000000002,30.79
2015-06-02,,105.97,37.59,18.57,5.199,14.8,5161.87,17.28,4910.53,64.15,9.753958,,38.44,10.06,35.43,10.51,21.924826,36.88,17485.58,13.31,5.886611,,9.82,5.829,22.186723999999998,30.92
2015-06-03,,106.595,37.59,18.56,5.161,15.05,5143.59,16.91,4909.98,64.1,9.717493,,39.1,9.97,35.37,10.43,22.102352,36.69,17538.5,12.94,5.789820,,10.38,5.71,22.139215,31.92
2015-06-04,,106.69,37.59,19.52,5.227,14.99,5181.42,16.65,4947.1,62.53,9.699263,,38.03,9.69,34.73,10.6,22.723705,36.0,17501.05,12.51,5.534646,,10.13,6.023,21.141525,31.53
2015-06-05,,107.051,37.59,19.3,5.261,15.57,5230.55,17.11,5023.1,63.97,9.644567,,37.68,10.15,35.41,10.54,22.235498,36.0,17649.09,12.66,5.393860,,10.11,5.864,20.808964000000003,31.81
2015-06-06,,107.051,37.59,19.3,5.261,15.57,5230.55,17.11,5023.1,63.97,9.644567,,37.68,10.15,35.41,10.54,22.235498,36.0,17649.09,12.66,5.393860,,10.11,5.864,20.808964000000003,31.81
2015-06-07,,107.051,37.59,19.3,5.261,15.57,5230.55,17.11,5023.1,63.97,9.644567,,37.68,10.15,35.41,10.54,22.235498,36.0,17649.09,12.66,5.393860,,10.11,5.864,20.808964000000003,31.81
2015-06-08,,107.151,37.59,20.68,5.359,16.08,5353.75,17.72,5131.88,62.49,9.826883,,39.37,10.46,35.58,11.1,22.324265,35.96,17452.31,12.9,5.253074,,10.22,5.707,20.571417,32.15
2015-06-09,,106.939,37.59,20.12,5.387,15.66,5317.46,17.2,5113.53,61.28,9.699263,,38.62,10.09,36.34,10.86,22.413029,35.9,17399.0,13.04,4.989100,,10.01,5.723,19.526217000000003,32.2
2015-06-10,,106.693,37.59,19.92,5.347,15.52,5309.11,16.98,5106.04,62.15,9.699263,,38.77,9.94,35.64,11.01,21.702915,36.9,17677.57,12.78,4.936306,,9.96,5.737,19.277069,32.19
2015-06-11,,106.74,37.59,19.7,5.352,15.32,5306.59,16.89,5121.59,61.39,9.735725,,38.08,9.79,35.38,10.93,21.791676,37.08,17889.69,13.03,4.989100,,10.09,5.769,19.102702999999998,31.69
2015-06-12,,106.61,37.59,20.04,5.37,15.48,5335.12,17.06,5166.35,61.71,9.881580,,37.87,9.76,35.83,10.99,22.235498,37.47,18098.27,13.99,5.147484,,10.32,5.8,20.294203,31.22
2015-06-13,,106.61,37.59,20.04,5.37,15.48,5335.12,17.06,5166.35,61.71,9.881580,,37.87,9.76,35.83,10.99,22.235498,37.47,18098.27,13.99,5.147484,,10.32,5.8,20.294203,31.22
2015-06-14,,106.61,37.59,20.04,5.37,15.48,5335.12,17.06,5166.35,61.71,9.881580,,37.87,9.76,35.83,10.99,22.235498,37.47,18098.27,13.99,5.147484,,10.32,5.8,20.294203,31.22
2015-06-15,,106.199,37.59,19.12,5.273,14.95,5221.17,17.19,5062.99,60.3,9.571640,,36.51,9.66,36.76,10.48,21.392237,36.81,17702.55,13.29,4.848315,,9.98,5.74,19.422373,30.59
2015-06-16,,106.196,37.59,18.79,5.122,14.38,5064.82,16.35,4887.43,58.19,9.134081,,36.45,9.01,34.88,10.18,20.593357,35.78,17075.93,12.36,4.707529,,9.43,5.708,18.947712,29.82
2015-06-17,,106.05,37.59,18.9,5.191,14.58,5138.83,16.53,4967.9,59.02,9.316397,,36.98,9.21,35.12,10.2,21.037180,36.5,17405.57,12.58,4.733926,,9.5,5.738,18.598982,30.19
2015-06-18,,106.121,37.59,18.01,4.997,14.18,4930.55,15.8,4785.36,56.51,9.207006,,35.91,8.81,33.19,9.68,20.682121,36.0,16734.84,12.06,4.804318,,9.14,5.792,19.809853,28.6
2015-06-19,,106.198,37.59,17.22,4.701,13.55,4637.05,15.33,4478.36,53.0,9.188774,,35.02,8.05,30.88,9.16,20.415829,35.4,15725.47,10.95,4.725126,,8.33,5.853,19.141451,27.02
2015-06-20,,106.198,37.59,17.22,4.701,13.55,4637.05,15.33,4478.36,53.0,9.188774,,35.02,8.05,30.88,9.16,20.415829,35.4,15725.47,10.95,4.725126,,8.33,5.853,19.141451,27.02
2015-06-21,,106.198,37.59,17.22,4.701,13.55,4637.05,15.33,4478.36,53.0,9.188774,,35.02,8.05,30.88,9.16,20.415829,35.4,15725.47,10.95,4.725126,,8.33,5.853,19.141451,27.02
2015-06-22,,106.198,37.59,17.22,4.701,13.55,4637.05,15.33,4478.36,53.0,9.298165,,35.02,8.05,30.88,9.16,20.548975,35.4,15725.47,10.95,4.619537,,8.33,5.853,19.906723,27.02
2015-06-23,,106.392,37.59,17.73,4.805,14.27,4786.09,15.48,4576.49,57.87,9.611945,,38.0,8.33,32.45,9.32,21.525385,35.55,16045.99,11.18,4.645935,,8.59,6.017,20.342636,29.61
2015-06-24,,106.656,37.59,17.82,4.911,14.38,4880.13,15.72,4690.15,58.51,9.685884,,38.84,8.47,33.1,9.81,21.524952,35.74,16312.31,11.44,4.733926,,8.84,5.98,21.166029,30.53
2015-06-25,,106.2,37.59,17.44,4.741,14.2,4706.52,15.04,4527.78,59.62,9.852244,,36.71,8.26,31.7,9.4,21.340979,34.02,15692.44,11.14,4.751524,,8.72,5.784,21.262898999999997,29.22
2015-06-26,,105.795,37.59,16.33,4.346,13.43,4336.19,13.59,4192.87,56.92,9.408616,,34.41,7.72,29.07,9.08,20.421110,31.26,14398.79,10.03,4.663533,,7.96,5.208,20.342636,27.19
2015-06-27,,105.795,37.59,16.33,4.346,13.43,4336.19,13.59,4192.87,56.92,9.408616,,34.41,7.72,29.07,9.08,20.421110,31.26,14398.79,10.03,4.663533,,7.96,5.208,20.342636,27.19
2015-06-28,,105.795,37.59,16.33,4.346,13.43,4336.19,13.59,4192.87,56.92,9.408616,,34.41,7.72,29.07,9.08,20.421110,31.26,14398.79,10.03,4.663533,,7.96,5.208,20.342636,27.19
2015-06-29,,105.95,37.59,16.15,4.242,13.69,4191.55,13.24,4053.03,58.66,9.094381,,34.3,7.62,28.86,9.41,19.869186,30.0,13566.27,9.07,4.469952,,7.58,5.158,20.100462,27.84
2015-06-30,,105.888,37.59,17.25,4.55,14.52,4473.0,14.28,4277.22,63.9,9.390131,,37.28,8.31,31.66,9.94,20.789057,31.91,14337.96,9.69,4.425957,,8.11,5.474,19.315819,30.33
2015-07-01,,106.07,37.59,16.6,4.3,14.25,4253.02,13.7,4053.7,60.81,9.390131,,35.6,7.83,30.0,9.56,20.789057,30.77,13650.82,8.85,4.425957,,7.59,5.212,19.315819,28.31
2015-07-02,,105.823,37.59,16.45,4.218,14.21,4108.0,13.35,3912.77,58.49,9.186802,,35.99,7.43,27.81,9.56,20.835049,29.13,12924.19,8.06,4.179466,,7.07,5.031,18.521486,26.31
2015-07-03,,105.907,37.59,15.75,3.965,13.7,3885.92,13.07,3686.92,24.98,8.983474,,33.3,6.78,25.03,9.27,20.099155,29.49,12246.06,7.27,3.983414,,6.36,4.614,17.281553,25.22
2015-07-04,,105.907,37.59,15.75,3.965,13.7,3885.92,13.07,3686.92,24.98,8.983474,,33.3,6.78,25.03,9.27,20.099155,29.49,12246.06,7.27,3.983414,,6.36,4.614,17.281553,25.22
